clientId,recommendations
1004392823.1457663613,"[416687, 416616, 416915, 416614, 416773, 416693, 416703, 416677, 416564, 416592]"
1004394996.1524967979,"[418218, 416988, 418103, 417325, 418199, 418250, 417858, 418183, 417683, 417636]"
1004396062.1537326852,"[418218, 418295, 418103, 417325, 416773, 418137, 417636, 418179, 417373, 418250]"
1004403264.1418109951,"[416773, 416915, 417458, 416951, 417325, 416616, 416703, 416592, 416900, 417493]"
1004404072.1537524465,"[416773, 416687, 416703, 416592, 416785, 417325, 418137, 415811, 416564, 416951]"
1004412205.1507226561,"[417636, 416773, 417706, 416592, 417693, 417683, 416703, 417738, 417614, 417759]"
1004416724.1538704669,"[417787, 417996, 417751, 416773, 417933, 417636, 417373, 417325, 417706, 417614]"
1004416978.1538640349,"[417933, 417683, 416915, 417636, 417693, 417641, 416616, 417706, 417738, 417759]"
1004418958.1538486365,"[416773, 416687, 417325, 416703, 416915, 416592, 416785, 416951, 416564, 417933]"
1004419043.1538779139,"[416988, 418451, 417933, 417770, 417428, 417355, 417683, 416614, 417759, 417751]"
1004419222.1509724941,"[418295, 418218, 418179, 418103, 417996, 416773, 418137, 418084, 417325, 418311]"
100443324.1524370105,"[417329, 418179, 417996, 418218, 417355, 417325, 418137, 417373, 417787, 418199]"
1004435003.1526713267,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1004439638.1513245102,"[418218, 418137, 418295, 418084, 418103, 418179, 418270, 418311, 417751, 418199]"
1004448711.1538511568,"[417458, 416773, 416951, 417493, 416922, 417530, 416703, 417325, 416592, 416634]"
1004449278.1501158127,"[416773, 416703, 416592, 416785, 415811, 415809, 416564, 417325, 416064, 418295]"
1004453440.1538446142,"[417787, 416915, 417636, 417770, 416773, 417325, 417355, 417673, 417706, 417693]"
1004459293.1538635817,"[418179, 416773, 418451, 417933, 417770, 418295, 417751, 418137, 416703, 418084]"
1004462560.1516849161,"[417605, 417636, 417683, 417890, 417614, 417834, 417599, 417591, 417221, 417513]"
1004470709.1486333709,"[417605, 417636, 417683, 417890, 417614, 417693, 417834, 417738, 417591, 417599]"
1004471971.1525943384,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1004474606.1535894471,"[418137, 418270, 418199, 418146, 415947, 417886, 418168, 418105, 418079, 418311]"
100448298.1538642886,"[416773, 417325, 417636, 417605, 417614, 416703, 417373, 417787, 416592, 417641]"
1004487142.1535812970,"[416915, 417673, 416614, 416898, 416932, 417683, 417641, 416900, 417032, 416879]"
1004489115.1538545766,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1004497976.1538744366,"[418295, 418218, 418179, 418103, 417996, 416773, 418137, 418084, 417325, 418311]"
1004506621.1538725350,"[418084, 417325, 418199, 418295, 418034, 418092, 418079, 418270, 417886, 417636]"
1004516848.1538325327,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1004520437.1538424395,"[417770, 416707, 418179, 416614, 416988, 417373, 417236, 417683, 417178, 416687]"
1004522078.1531664337,"[417605, 416773, 416703, 417614, 417325, 416592, 415811, 416785, 415809, 417890]"
100452278.1507450128,"[416707, 417178, 417121, 417236, 417205, 417636, 416773, 417683, 417373, 417706]"
1004523094.1538611693,"[417636, 417683, 417693, 417706, 417738, 417470, 417759, 417546, 416116, 417614]"
1004524842.1536667552,"[417641, 417325, 417639, 416773, 417307, 417718, 417671, 417683, 417708, 417614]"
1004527395.1537035229,"[416616, 416564, 416537, 416592, 416452, 416636, 416625, 416693, 416556, 416184]"
1004539426.1536848596,"[417636, 417683, 417373, 417325, 417706, 417693, 416773, 417470, 417614, 417738]"
1004545327.1538743158,"[418084, 417325, 418199, 418295, 417636, 418034, 418092, 418079, 417886, 418270]"
1004546833.1538629492,"[417373, 417636, 418295, 417683, 417325, 417706, 417693, 417614, 416116, 417428]"
1004549084.1538611734,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1004551350.1535868534,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 415809, 416951, 416064]"
1004554744.1538373933,"[416614, 417428, 417683, 417641, 418218, 418084, 416687, 417636, 416707, 418199]"
1004558725.1537340663,"[417787, 417831, 417704, 417759, 417801, 417828, 417614, 417789, 414790, 417266]"
1004559386.1538369728,"[416773, 417636, 416703, 416592, 416614, 418179, 417325, 416785, 416564, 417614]"
1004562185.1536806359,"[416915, 416898, 416932, 416900, 416981, 416879, 415426, 416926, 416917, 416911]"
1004566004.1535174985,"[417636, 417325, 417683, 417355, 417373, 416915, 417706, 417693, 417614, 417996]"
1004568395.1534257294,"[417605, 417636, 416773, 417614, 417683, 417890, 417693, 417591, 417834, 417513]"
1004574380.1538633718,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004581559.1538650023,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1004585022.1538581030,"[418179, 416773, 416703, 417636, 417614, 417770, 416592, 418311, 416785, 417759]"
1004590160.1538665545,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1004602155.1525127659,"[416614, 418199, 416537, 416634, 416640, 416636, 415809, 416677, 417355, 416693]"
1004608642.1538716153,"[417787, 417996, 417636, 417706, 417614, 417759, 417979, 417704, 417975, 417801]"
1004609720.1533883967,"[416915, 416773, 417325, 417373, 416951, 416703, 417458, 416592, 416616, 417614]"
1004614892.1538616428,"[416614, 418468, 418199, 416693, 416537, 416634, 415809, 416640, 416636, 416677]"
1004617145.1538451760,"[417458, 416951, 417493, 416922, 416773, 417530, 416638, 416761, 416634, 416636]"
1004632800.1475829078,"[417329, 418179, 417996, 418218, 417355, 417325, 418137, 417373, 417787, 418199]"
1004633763.1532329772,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1004635624.1534298439,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004643510.1538669702,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1004644087.1538357157,"[417636, 416773, 417683, 417706, 417693, 416592, 416116, 417470, 417614, 417738]"
1004645895.1496371179,"[417996, 416614, 418218, 417373, 417673, 418295, 416988, 418103, 417605, 417307]"
100466010.1509867611,"[416614, 416616, 416687, 416988, 418295, 417996, 417770, 417605, 416773, 416703]"
1004661201.1531795333,"[416773, 417458, 416951, 416616, 416703, 416592, 417636, 417325, 417614, 416785]"
1004664944.1531384099,"[416773, 417458, 416951, 416592, 416703, 417325, 416785, 418295, 416564, 416634]"
1004668759.1538628483,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004676001.1529504166,"[417787, 417759, 417636, 417831, 417683, 417693, 417704, 417828, 417770, 417706]"
100468844.1518998491,"[418084, 416773, 417636, 418179, 418137, 416687, 417325, 417614, 417706, 416703]"
1004697292.1522939875,"[416687, 416988, 416703, 416677, 416701, 416699, 416693, 416695, 416634, 416807]"
1004697599.1530664224,"[418295, 418103, 416116, 417858, 418250, 418311, 417355, 418270, 416773, 418343]"
1004697745.1470808612,"[416773, 416592, 416703, 418295, 416616, 416785, 415811, 416564, 416951, 417325]"
1004698627.1538720456,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1004703824.1538792498,"[418295, 418103, 416116, 417858, 418250, 417355, 418311, 418270, 416773, 418343]"
1004707188.1508049723,"[417770, 416988, 417683, 417759, 416773, 417636, 417738, 417890, 416703, 417731]"
1004722465.1538730263,"[418179, 418199, 417636, 417933, 417683, 418468, 417355, 417706, 418311, 418183]"
1004727284.1529331249,"[417787, 417636, 417683, 417693, 417706, 417759, 417614, 417704, 417738, 417731]"
1004727919.1538630520,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004731140.1538654766,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004735408.1530770773,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1004738725.1538624954,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004745954.1538580596,"[416988, 416915, 416951, 417641, 417458, 417683, 418218, 417121, 416996, 405301]"
1004746088.1531296698,"[417605, 417614, 417636, 417890, 417599, 417683, 416761, 417458, 417221, 417513]"
1004748514.1517971517,"[417933, 418084, 417996, 418137, 417641, 417636, 417787, 416773, 418179, 417325]"
1004749094.1538809981,"[418468, 417307, 418495, 418451, 418523, 416761, 416693, 416968, 416773, 416738]"
1004751150.1524441295,"[416915, 417636, 417325, 417355, 417373, 417683, 416773, 416988, 417706, 417693]"
1004754058.1534558697,"[417355, 417325, 416616, 418137, 417787, 418218, 416773, 418468, 417636, 417307]"
1004754664.1438047106,"[416614, 416537, 418199, 416634, 416636, 416677, 415809, 416640, 416693, 416703]"
1004754930.1526694786,"[417787, 418295, 418103, 416116, 417858, 416773, 418250, 418311, 417355, 417759]"
1004757035.1538356386,"[416614, 418199, 416537, 416634, 415809, 416636, 416640, 416677, 416703, 416693]"
1004762478.1538571577,"[417373, 417683, 417636, 416988, 417693, 417329, 417706, 417470, 417614, 416116]"
1004766276.1538364772,"[416773, 416703, 416592, 418295, 416785, 416564, 415811, 416064, 418137, 415809]"
1004772318.1494637698,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1004806433.1533306181,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1004813495.1538623456,"[417641, 417683, 417639, 417718, 417307, 417325, 417671, 417759, 417708, 417645]"
1004824621.1500285269,"[417355, 417787, 417325, 418295, 416116, 417309, 417706, 417519, 417704, 417801]"
1004827888.1538607750,"[416773, 417325, 417636, 417373, 417614, 417605, 417706, 417309, 417787, 417693]"
1004828786.1533192935,"[416616, 416564, 416537, 416592, 416452, 416636, 416625, 416693, 416556, 416184]"
1004830142.1538416980,"[416616, 418218, 416614, 417329, 417996, 417605, 417641, 418103, 417373, 416687]"
1004833789.1538635273,"[417636, 417787, 417683, 417693, 417706, 417325, 417738, 417759, 416915, 417614]"
1004837768.1538797785,"[417683, 417636, 417693, 417706, 417641, 417738, 417759, 417834, 417673, 416116]"
1004850413.1538746384,"[416773, 416703, 416988, 416592, 416785, 415811, 417325, 417751, 418295, 415809]"
1004850540.1538476156,"[417428, 417325, 417355, 416773, 417307, 418218, 417309, 417513, 417614, 417636]"
1004856041.1538665880,"[417605, 417770, 417933, 417683, 417636, 417759, 417738, 417890, 417693, 417834]"
1004857410.1538669593,"[417641, 417639, 417718, 417307, 417683, 417671, 417708, 417325, 418103, 417527]"
1004858096.1538630645,"[417636, 417683, 417693, 417706, 417738, 417759, 416116, 417834, 417546, 417470]"
1004859201.1536637338,"[417428, 416614, 418218, 417641, 417373, 417325, 418084, 417307, 418199, 416707]"
1004866788.1523001036,"[418179, 417933, 417373, 417641, 418468, 418451, 418137, 417355, 417307, 418295]"
1004870670.1525797528,"[417996, 417975, 417979, 418199, 418495, 417923, 418218, 418311, 417886, 417998]"
1004880790.1538786355,"[417787, 417996, 417831, 417801, 417704, 417789, 417614, 417828, 417979, 417759]"
1004887657.1538744153,"[418218, 418103, 417325, 418199, 418250, 417858, 418183, 418144, 418311, 418220]"
1004893611.1511032094,"[417641, 417373, 417673, 417683, 417325, 417639, 417307, 417671, 417718, 417309]"
1004906445.1538742074,"[417605, 417890, 417614, 417636, 416773, 417599, 416761, 417221, 417513, 417519]"
1004907168.1538377323,"[416687, 416677, 416703, 416701, 416699, 416693, 416695, 416807, 416634, 414444]"
1004907478.1538470667,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1004908036.1526463557,"[416614, 418199, 416537, 416634, 417373, 416636, 415809, 416677, 416640, 416693]"
1004921783.1527327510,"[417428, 416773, 417307, 416703, 417513, 416592, 418295, 417325, 416616, 416785]"
1004924527.1538751240,"[418295, 418137, 418218, 418179, 418084, 416773, 418103, 417751, 417933, 417770]"
1004925233.1527327350,"[416687, 416616, 416915, 416677, 416703, 416701, 416699, 416693, 416695, 416634]"
1004927881.1538662825,"[417933, 417923, 417759, 417886, 417971, 417884, 417998, 417753, 417979, 417975]"
100493408.1538663000,"[417641, 417639, 417718, 417307, 417683, 417671, 417708, 417325, 418103, 417527]"
1004938088.1538622874,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004941222.1538722060,"[417996, 417683, 417605, 417636, 417751, 418084, 417693, 417706, 417738, 417834]"
1004942464.1531613733,"[416773, 418179, 417636, 417933, 416592, 416703, 418468, 417325, 416693, 417614]"
1004943740.1538515541,"[417636, 418468, 416773, 417683, 416693, 416915, 417706, 417693, 416988, 417307]"
1004949795.1515055918,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1004951490.1532336820,"[417770, 418137, 417759, 417605, 417890, 417828, 418270, 417888, 417738, 417683]"
1004957112.1538623916,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1004961389.1528631374,"[416687, 417355, 418295, 416677, 417683, 416701, 416116, 417636, 416703, 416699]"
100496277.1538583337,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1004972216.1526046911,"[416614, 416915, 417355, 417325, 416773, 418218, 416951, 417307, 416703, 418103]"
1004972684.1537881591,"[417673, 416687, 417751, 417770, 416616, 416988, 418084, 417683, 417373, 418295]"
1004973575.1468914710,"[416915, 416773, 417458, 417325, 416951, 417373, 416616, 417996, 416592, 416703]"
1004974350.1537884518,"[417933, 418084, 417996, 418137, 416773, 417787, 417325, 417636, 417759, 417458]"
1004976199.1538666214,"[418084, 417996, 417641, 417636, 416773, 417787, 416915, 417683, 417933, 417770]"
1004978482.1535417808,"[417636, 418468, 416773, 417683, 416693, 416915, 417706, 417693, 416988, 417307]"
1004980008.1515682306,"[416988, 417683, 417636, 418179, 416614, 417641, 417693, 417706, 417738, 417759]"
1004995131.1538696218,"[418179, 417641, 417636, 417373, 417683, 417605, 416988, 417614, 417325, 417693]"
1004996826.1538497978,"[416707, 417121, 417178, 417236, 417205, 418468, 416693, 416761, 417307, 418523]"
100501026.1517507774,"[417428, 417373, 416773, 417751, 416592, 416703, 416616, 418295, 417996, 417614]"
1005015685.1531852613,"[417787, 417831, 417759, 417828, 417801, 417704, 417789, 414790, 417614, 417731]"
1005027537.1512531112,"[417996, 417636, 417683, 417706, 417693, 416116, 417546, 417979, 417738, 417975]"
1005032202.1538615661,"[417605, 416988, 417614, 417636, 417683, 416951, 417890, 417599, 415093, 417221]"
1005045024.1504853324,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1005047271.1518067914,"[416687, 416677, 416703, 416701, 416699, 416693, 416695, 416807, 416634, 414444]"
1005049545.1536843819,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417834, 417546, 416116]"
1005050337.1530664409,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1005052364.1527948322,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1005055272.1538632666,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1005060903.1538602105,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1005068553.1538591566,"[417605, 416614, 416773, 416703, 416592, 417614, 415809, 415811, 416785, 416537]"
1005073706.1538677458,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1005084963.1538375840,"[416616, 416773, 417636, 416592, 416703, 417614, 416564, 417325, 416537, 417706]"
1005087793.1538622607,"[417673, 418179, 417996, 416614, 417458, 416687, 416707, 417355, 417329, 417787]"
1005088022.1490311921,"[417751, 416687, 416915, 417641, 417933, 417683, 416988, 418137, 418084, 417636]"
1005119040.1525876330,"[417458, 416915, 418451, 416614, 418295, 416951, 417770, 417751, 416616, 416687]"
1005127115.1517451404,"[417787, 417996, 417751, 416773, 418295, 417933, 417325, 417373, 417636, 417614]"
1005130248.1538633825,"[417641, 417325, 417683, 417673, 417636, 417355, 417639, 417307, 417759, 417770]"
1005142597.1528787804,"[416707, 417178, 417121, 417236, 416773, 417325, 417636, 417205, 416915, 418084]"
1005146455.1538570124,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417309, 417325, 417387]"
1005154748.1538442281,"[417770, 416915, 416988, 417751, 418084, 416614, 417373, 417683, 417636, 417428]"
100515533.1503210760,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1005156374.1525569077,"[416773, 417325, 416988, 416703, 416592, 417636, 417614, 416785, 416564, 416915]"
100515889.1537962115,"[417605, 418295, 416773, 418103, 417636, 416592, 417614, 416116, 416703, 418311]"
1005180553.1538454639,"[416614, 418199, 416537, 416634, 417458, 416636, 415809, 416640, 416677, 416951]"
100518405.1538467366,"[416614, 417428, 417683, 417641, 418218, 418084, 416687, 417636, 416707, 418199]"
100518733.1498628077,"[418451, 417751, 418466, 418495, 416703, 417693, 416773, 418512, 417801, 418462]"
1005194535.1522593074,"[417787, 417831, 417828, 417801, 417759, 417789, 417704, 414790, 417614, 417266]"
1005204208.1538752122,"[418179, 418199, 418311, 418468, 418183, 418306, 418462, 418173, 418146, 418377]"
1005211244.1538654408,"[417636, 417683, 417693, 417706, 417738, 417759, 417834, 416116, 417546, 417784]"
1005212801.1538456885,"[417865, 417996, 416687, 416915, 418295, 417329, 418179, 417787, 413200, 416116]"
100521485.1538454995,"[416773, 417325, 416915, 418218, 417787, 417636, 417770, 416703, 417614, 417373]"
1005217651.1538471791,"[416988, 416951, 417683, 416992, 418468, 416968, 417493, 418523, 416996, 417082]"
1005221301.1482590581,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1005222728.1531533788,"[417996, 417787, 417979, 417975, 417831, 417801, 417886, 417704, 417998, 417614]"
1005225635.1538415074,"[417673, 416707, 417770, 417996, 418468, 416687, 416773, 417605, 417751, 417307]"
1005230862.1525484560,"[416687, 416915, 417933, 416703, 416677, 416699, 416701, 418084, 416693, 417373]"
1005242977.1538481475,"[416687, 417641, 416614, 417751, 417933, 418295, 418137, 417770, 416703, 417759]"
1005244282.1526457240,"[417373, 417307, 417309, 417639, 417325, 417493, 417513, 417238, 417614, 417221]"
1005260752.1537770323,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1005262308.1538482501,"[417373, 417325, 416773, 417933, 417636, 418295, 417355, 417614, 417309, 417307]"
1005281683.1523526413,"[416988, 416951, 417683, 416996, 417121, 416992, 417060, 405301, 415093, 417493]"
1005285935.1536575449,"[417636, 417683, 417693, 416773, 417706, 417738, 417470, 416116, 417373, 417546]"
100528619.1532519392,"[418179, 417428, 417673, 416773, 417996, 417325, 416703, 416592, 417614, 417032]"
1005302618.1538343636,"[417673, 416616, 417605, 417751, 418295, 418468, 417683, 417996, 416988, 416687]"
1005309167.1538715405,"[418295, 418103, 416116, 417858, 418250, 418311, 417355, 418270, 418368, 418343]"
1005330144.1537302343,"[417373, 417325, 416773, 417933, 417636, 418295, 417355, 417614, 417309, 417307]"
1005334337.1538629246,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1005339757.1534597813,"[417605, 417614, 417636, 417890, 416773, 417599, 417221, 417513, 416761, 417683]"
1005340319.1531372075,"[417458, 416773, 416951, 416687, 417493, 416922, 416592, 416703, 416614, 416634]"
100534513.1538838731,"[416773, 417996, 416592, 417636, 416703, 416616, 417325, 416564, 416785, 417614]"
1005346358.1537018270,"[417605, 417890, 417614, 417636, 417599, 416761, 417221, 417513, 417683, 417519]"
1005352444.1538624185,"[417605, 417636, 417683, 417890, 417614, 417693, 417834, 417738, 417591, 417599]"
100535684.1416290251,"[417787, 417641, 417636, 417325, 416773, 417373, 417683, 417614, 417706, 417693]"
1005365608.1517391596,"[417636, 417683, 417693, 417706, 417738, 417759, 417355, 417834, 417546, 416116]"
1005368162.1525955337,"[417787, 417933, 417641, 416616, 418179, 417329, 418084, 417759, 417718, 417639]"
1005373807.1533455949,"[416614, 416773, 416703, 416592, 416951, 416785, 417325, 415811, 416634, 415809]"
1005373816.1538647453,"[417683, 417636, 417693, 417706, 417738, 417759, 417834, 417784, 417546, 416116]"
1005384310.1538492697,"[417787, 417933, 418295, 417673, 418084, 417641, 417373, 416988, 418451, 416614]"
1005387144.1485865244,"[416773, 416915, 417325, 416616, 416703, 416592, 416564, 417614, 416785, 417636]"
1005392217.1538555731,"[417373, 417325, 416773, 417355, 417307, 417641, 417309, 417614, 418218, 417787]"
1005400171.1538369521,"[416773, 416616, 417636, 418468, 416592, 416703, 416693, 417325, 416951, 416564]"
1005401300.1470328970,"[416988, 418295, 416773, 416951, 416703, 417121, 416785, 416996, 417060, 415811]"
1005408832.1497862605,"[417605, 417770, 417751, 416773, 416703, 417759, 417890, 417325, 415811, 417614]"
1005414970.1505686798,"[417996, 417975, 417979, 418199, 417923, 418495, 418311, 417886, 415811, 417998]"
1005418519.1538381392,"[416614, 418199, 416537, 416634, 415809, 416636, 416677, 416640, 416703, 416693]"
1005424365.1521794186,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
100542691.1534938004,"[417428, 417307, 417513, 417225, 417238, 417454, 417422, 417387, 417309, 417209]"
1005426998.1489537928,"[416988, 418451, 418137, 416951, 417683, 417121, 416996, 417060, 416992, 405301]"
1005435181.1531885450,"[417751, 416204, 417693, 417706, 416773, 417801, 418505, 417696, 417458, 417708]"
1005438811.1528202155,"[416773, 416703, 417325, 416592, 416785, 415811, 416564, 415809, 416951, 416064]"
